latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cleaning_reason
-0.0837,101.6713,313.4,1.1,1.0,2021-04-04,643,Aqua,MODIS,67,6.03,278.7,7.6,D,0,iqr_outlier_or_duplicate
-2.582,121.3705,309.3,1.0,1.0,2021-04-04,1427,Terra,MODIS,66,6.03,273.5,10.8,N,2,iqr_outlier_or_duplicate
-2.5807,121.3796,321.8,1.0,1.0,2021-04-04,1427,Terra,MODIS,100,6.03,274.4,21.2,N,2,iqr_outlier_or_duplicate
1.4131,109.1123,319.9,2.8,1.6,2021-04-05,548,Aqua,MODIS,72,6.03,294.1,49.0,D,0,iqr_outlier_or_duplicate
1.4169,109.1368,320.9,2.7,1.6,2021-04-05,548,Aqua,MODIS,73,6.03,293.4,53.1,D,0,iqr_outlier_or_duplicate
-2.5837,121.3854,328.4,2.4,1.5,2021-04-06,155,Terra,MODIS,83,6.03,293.6,70.1,D,2,iqr_outlier_or_duplicate
-2.5792,121.3795,334.9,2.4,1.5,2021-04-06,155,Terra,MODIS,87,6.03,294.2,101.5,D,2,iqr_outlier_or_duplicate
-2.5828,121.3773,326.3,1.2,1.1,2021-04-06,1415,Terra,MODIS,100,6.03,277.9,31.6,N,2,iqr_outlier_or_duplicate
-2.5843,121.3669,304.0,1.2,1.1,2021-04-06,1415,Terra,MODIS,20,6.03,274.5,8.5,N,2,iqr_outlier_or_duplicate
-1.571,120.4427,347.5,1.2,1.1,2021-04-07,237,Terra,MODIS,95,6.03,290.4,72.0,D,0,iqr_outlier_or_duplicate
-2.9097,110.3191,310.4,1.4,1.2,2021-04-08,321,Terra,MODIS,48,6.03,276.0,10.0,D,0,iqr_outlier_or_duplicate
1.4098,109.1415,346.3,1.0,1.0,2021-04-08,618,Aqua,MODIS,93,6.03,301.8,44.1,D,0,iqr_outlier_or_duplicate
-3.8724,122.4084,313.4,1.1,1.1,2021-04-09,225,Terra,MODIS,46,6.03,280.7,11.4,D,0,iqr_outlier_or_duplicate
-2.5851,121.3718,332.2,1.2,1.1,2021-04-09,522,Aqua,MODIS,65,6.03,274.7,33.6,D,2,iqr_outlier_or_duplicate
-2.6788,106.3786,326.1,2.3,1.5,2021-04-10,605,Aqua,MODIS,79,6.03,292.2,61.1,D,0,iqr_outlier_or_duplicate
-2.6813,106.372,327.7,2.3,1.5,2021-04-10,605,Aqua,MODIS,72,6.03,292.2,66.0,D,0,iqr_outlier_or_duplicate
-2.5844,121.3777,334.4,1.9,1.3,2021-04-11,509,Aqua,MODIS,88,6.03,297.7,71.6,D,2,iqr_outlier_or_duplicate
2.4269,98.1658,313.9,3.6,1.8,2021-04-15,625,Aqua,MODIS,60,6.03,292.2,53.0,D,0,iqr_outlier_or_duplicate
2.4131,98.1426,314.0,3.6,1.8,2021-04-15,625,Aqua,MODIS,58,6.03,292.0,46.7,D,0,iqr_outlier_or_duplicate
-2.5774,121.3826,315.1,1.0,1.0,2021-04-18,219,Terra,MODIS,52,6.03,280.7,7.8,D,2,iqr_outlier_or_duplicate
4.3412,97.7978,360.4,1.0,1.0,2021-04-18,656,Aqua,MODIS,100,6.03,297.1,85.2,D,0,iqr_outlier_or_duplicate
4.3425,97.8072,347.6,1.0,1.0,2021-04-18,656,Aqua,MODIS,94,6.03,298.0,53.8,D,0,iqr_outlier_or_duplicate
-2.5868,121.3829,310.4,4.5,2.0,2021-04-19,302,Terra,MODIS,38,6.03,274.9,83.0,D,2,iqr_outlier_or_duplicate
-2.5828,110.6925,338.6,1.4,1.2,2021-04-19,559,Aqua,MODIS,89,6.03,302.5,56.4,D,0,iqr_outlier_or_duplicate
-3.8741,122.4012,307.3,1.2,1.1,2021-04-20,207,Terra,MODIS,49,6.03,279.3,7.5,D,0,iqr_outlier_or_duplicate
-0.8489,119.9787,326.5,1.9,1.3,2021-04-21,249,Terra,MODIS,82,6.03,295.6,51.9,D,0,iqr_outlier_or_duplicate
-0.4795,115.3689,306.6,1.1,1.0,2021-04-21,547,Aqua,MODIS,23,6.03,278.4,5.4,D,0,iqr_outlier_or_duplicate
-0.138,102.7897,312.5,4.7,2.0,2021-04-21,725,Aqua,MODIS,36,6.03,291.7,56.7,D,0,iqr_outlier_or_duplicate
-0.1383,102.7975,312.5,4.7,2.0,2021-04-21,725,Aqua,MODIS,59,6.03,291.6,58.7,D,0,iqr_outlier_or_duplicate
-0.1541,102.8047,312.1,4.7,2.0,2021-04-21,725,Aqua,MODIS,28,6.03,291.5,51.9,D,0,iqr_outlier_or_duplicate
-0.1561,102.8001,312.3,4.7,2.0,2021-04-21,725,Aqua,MODIS,55,6.03,291.6,56.1,D,0,iqr_outlier_or_duplicate
-2.9246,111.002,338.5,1.5,1.2,2021-04-22,629,Aqua,MODIS,89,6.03,294.3,64.3,D,0,iqr_outlier_or_duplicate
-3.9747,115.0562,326.1,2.0,1.4,2021-04-23,534,Aqua,MODIS,69,6.03,295.1,50.1,D,0,iqr_outlier_or_duplicate
1.4765,109.1025,314.8,4.8,2.0,2021-04-23,535,Aqua,MODIS,71,6.03,296.5,65.9,D,0,iqr_outlier_or_duplicate
-2.5737,121.3774,317.3,2.3,1.5,2021-04-24,1702,Aqua,MODIS,95,6.03,287.7,56.4,N,2,iqr_outlier_or_duplicate
-2.5743,121.3925,322.1,2.3,1.5,2021-04-24,1702,Aqua,MODIS,100,6.03,287.4,71.4,N,2,iqr_outlier_or_duplicate
-1.795,114.2632,324.1,2.2,1.4,2021-04-25,225,Terra,MODIS,79,6.03,292.4,49.6,D,0,iqr_outlier_or_duplicate
-2.5839,121.3759,339.8,1.2,1.1,2021-04-25,522,Aqua,MODIS,91,6.03,297.7,45.1,D,2,iqr_outlier_or_duplicate
-2.5798,121.3802,344.4,1.2,1.1,2021-04-25,522,Aqua,MODIS,93,6.03,298.1,55.3,D,2,iqr_outlier_or_duplicate
-2.5798,121.3839,320.9,3.2,1.7,2021-04-26,605,Aqua,MODIS,69,6.03,290.9,77.2,D,2,iqr_outlier_or_duplicate
-2.5719,121.3841,367.7,1.0,1.0,2021-04-27,1732,Aqua,MODIS,100,6.03,290.2,113.6,N,2,iqr_outlier_or_duplicate
-1.9242,120.9663,318.8,3.4,1.7,2021-04-29,457,Aqua,MODIS,70,6.03,293.1,69.7,D,0,iqr_outlier_or_duplicate
-2.5721,121.3852,366.6,1.1,1.1,2021-04-29,1720,Aqua,MODIS,100,6.03,287.5,123.8,N,2,iqr_outlier_or_duplicate
-2.5744,121.3768,327.6,1.5,1.2,2021-05-01,1408,Terra,MODIS,100,6.03,273.2,49.3,N,2,iqr_outlier_or_duplicate
-2.5726,121.3894,312.4,1.4,1.2,2021-05-01,1408,Terra,MODIS,85,6.03,273.5,23.6,N,2,iqr_outlier_or_duplicate
-2.5724,121.3834,334.1,2.5,1.5,2021-05-03,1356,Terra,MODIS,100,6.03,284.7,137.3,N,2,iqr_outlier_or_duplicate
-2.5754,121.3619,302.1,2.5,1.5,2021-05-03,1356,Terra,MODIS,21,6.03,269.2,25.1,N,2,iqr_outlier_or_duplicate
3.7786,98.6871,309.6,1.0,1.0,2021-05-04,656,Aqua,MODIS,0,6.03,280.9,4.4,D,2,iqr_outlier_or_duplicate
-2.1586,115.5833,305.5,1.6,1.2,2021-05-05,302,Terra,MODIS,0,6.03,271.2,8.7,D,2,iqr_outlier_or_duplicate
-7.2357,107.4832,306.8,1.2,1.1,2021-05-05,303,Terra,MODIS,56,6.03,280.9,8.3,D,0,iqr_outlier_or_duplicate
-2.5781,121.3902,319.8,2.4,1.5,2021-05-05,558,Aqua,MODIS,62,6.03,285.4,53.1,D,2,iqr_outlier_or_duplicate
-2.5816,121.3677,328.0,2.4,1.5,2021-05-05,558,Aqua,MODIS,0,6.03,285.3,83.4,D,2,iqr_outlier_or_duplicate
-2.5846,121.3863,326.3,2.4,1.5,2021-05-05,558,Aqua,MODIS,69,6.03,286.4,79.0,D,2,iqr_outlier_or_duplicate
-2.9802,105.5014,305.3,1.8,1.3,2021-05-06,345,Terra,MODIS,37,6.03,278.9,9.4,D,0,iqr_outlier_or_duplicate
0.4834,124.4764,317.6,1.3,1.1,2021-05-06,504,Aqua,MODIS,0,6.03,279.0,21.0,D,0,iqr_outlier_or_duplicate
-8.1106,112.9244,300.4,1.1,1.0,2021-05-07,1508,Terra,MODIS,22,6.03,277.9,7.0,N,1,iqr_outlier_or_duplicate
-8.1115,112.9229,305.3,1.0,1.0,2021-05-09,1456,Terra,MODIS,64,6.03,280.8,10.1,N,1,iqr_outlier_or_duplicate
-8.1085,112.9249,300.1,1.0,1.0,2021-05-09,1758,Aqua,MODIS,18,6.03,279.2,6.7,N,1,iqr_outlier_or_duplicate
-2.5801,121.3832,362.0,1.2,1.1,2021-05-11,522,Aqua,MODIS,100,6.03,299.1,105.6,D,2,iqr_outlier_or_duplicate
-2.5815,121.373,343.0,1.2,1.1,2021-05-11,522,Aqua,MODIS,92,6.03,298.5,52.0,D,2,iqr_outlier_or_duplicate
-8.1152,112.9285,301.3,1.3,1.1,2021-05-11,1746,Aqua,MODIS,40,6.03,280.6,10.3,N,1,iqr_outlier_or_duplicate
-4.871,105.6628,321.1,1.0,1.0,2021-05-12,1528,Terra,MODIS,100,6.03,278.3,19.4,N,0,iqr_outlier_or_duplicate
-4.8722,105.6539,317.7,1.0,1.0,2021-05-12,1528,Terra,MODIS,96,6.03,280.6,15.9,N,0,iqr_outlier_or_duplicate
-2.5678,121.3839,307.7,4.1,1.9,2021-05-12,1649,Aqua,MODIS,56,6.03,273.7,73.1,N,2,iqr_outlier_or_duplicate
-2.5735,121.3785,305.4,4.1,1.9,2021-05-12,1649,Aqua,MODIS,27,6.03,273.1,57.3,N,2,iqr_outlier_or_duplicate
3.1634,98.4246,314.6,1.1,1.0,2021-05-13,1909,Aqua,MODIS,89,6.03,281.0,16.1,N,1,iqr_outlier_or_duplicate
3.1756,98.4059,306.5,1.1,1.0,2021-05-13,1909,Aqua,MODIS,68,6.03,277.5,10.3,N,1,iqr_outlier_or_duplicate
-2.5871,121.3729,326.5,1.8,1.3,2021-05-14,552,Aqua,MODIS,66,6.03,290.4,46.7,D,2,iqr_outlier_or_duplicate
-7.5393,110.4395,306.0,1.0,1.0,2021-05-14,1515,Terra,MODIS,66,6.03,278.1,9.7,N,1,iqr_outlier_or_duplicate
-2.5756,121.383,344.8,1.1,1.1,2021-05-15,1720,Aqua,MODIS,100,6.03,284.4,61.7,N,2,iqr_outlier_or_duplicate
-8.1122,112.9231,306.3,1.0,1.0,2021-05-16,1502,Terra,MODIS,68,6.03,280.0,10.6,N,1,iqr_outlier_or_duplicate
-8.1091,112.9237,300.7,1.1,1.0,2021-05-16,1805,Aqua,MODIS,33,6.03,277.6,8.0,N,1,iqr_outlier_or_duplicate
-8.1107,112.9343,303.1,1.1,1.0,2021-05-16,1805,Aqua,MODIS,53,6.03,280.8,9.3,N,1,iqr_outlier_or_duplicate
-2.5777,121.3963,320.3,2.0,1.4,2021-05-18,1750,Aqua,MODIS,100,6.03,288.6,48.2,N,2,iqr_outlier_or_duplicate
-2.5712,121.384,342.5,2.0,1.4,2021-05-18,1750,Aqua,MODIS,100,6.03,288.6,127.2,N,2,iqr_outlier_or_duplicate
-2.5752,121.3781,325.3,2.0,1.4,2021-05-18,1750,Aqua,MODIS,100,6.03,288.5,62.3,N,2,iqr_outlier_or_duplicate
-8.1144,112.9239,301.1,1.1,1.0,2021-05-18,1752,Aqua,MODIS,38,6.03,278.8,7.8,N,1,iqr_outlier_or_duplicate
-2.5717,121.3943,341.9,3.1,1.7,2021-05-19,1655,Aqua,MODIS,100,6.03,288.1,240.4,N,2,iqr_outlier_or_duplicate
-2.5703,121.375,328.6,3.1,1.7,2021-05-19,1655,Aqua,MODIS,100,6.03,287.6,142.8,N,2,iqr_outlier_or_duplicate
-2.5742,121.4011,332.2,3.1,1.7,2021-05-19,1655,Aqua,MODIS,100,6.03,288.0,163.2,N,2,iqr_outlier_or_duplicate
-2.5676,121.3681,311.1,3.1,1.7,2021-05-19,1655,Aqua,MODIS,82,6.03,287.2,55.1,N,2,iqr_outlier_or_duplicate
5.3573,95.3968,308.3,1.0,1.0,2021-05-20,1915,Aqua,MODIS,60,6.03,273.2,9.9,N,0,iqr_outlier_or_duplicate
-8.1133,112.9291,301.8,1.7,1.3,2021-05-21,1520,Terra,MODIS,43,6.03,280.7,14.9,N,1,iqr_outlier_or_duplicate
1.9839,117.3646,310.4,4.3,1.9,2021-05-22,505,Aqua,MODIS,37,6.03,289.0,47.1,D,0,iqr_outlier_or_duplicate
-8.1156,112.9253,301.5,1.1,1.0,2021-05-23,1508,Terra,MODIS,42,6.03,278.2,8.8,N,1,iqr_outlier_or_duplicate
1.6495,109.2697,336.1,1.2,1.1,2021-05-25,1458,Terra,MODIS,100,6.03,295.7,47.3,N,0,iqr_outlier_or_duplicate
-8.1092,112.9274,302.1,1.0,1.0,2021-05-25,1758,Aqua,MODIS,47,6.03,280.0,7.8,N,1,iqr_outlier_or_duplicate
-0.1728,103.0498,305.9,1.5,1.2,2021-05-26,320,Terra,MODIS,41,6.03,276.6,8.9,D,0,iqr_outlier_or_duplicate
-0.3761,110.2664,363.2,1.0,1.0,2021-05-26,618,Aqua,MODIS,100,6.03,297.2,91.4,D,0,iqr_outlier_or_duplicate
1.6538,109.2679,356.1,1.0,1.0,2021-05-26,618,Aqua,MODIS,98,6.03,301.8,68.4,D,0,iqr_outlier_or_duplicate
-2.5806,121.3834,328.8,1.9,1.3,2021-05-26,1402,Terra,MODIS,100,6.03,288.2,68.3,N,2,iqr_outlier_or_duplicate
1.6519,109.2748,317.8,3.0,1.6,2021-05-26,1541,Terra,MODIS,94,6.03,282.8,78.1,N,0,iqr_outlier_or_duplicate
1.6478,109.254,316.6,3.0,1.6,2021-05-26,1541,Terra,MODIS,91,6.03,282.2,72.3,N,0,iqr_outlier_or_duplicate
1.6516,109.2803,311.7,3.0,1.6,2021-05-26,1541,Terra,MODIS,76,6.03,282.7,53.8,N,0,iqr_outlier_or_duplicate
-2.5731,121.3988,315.6,2.3,1.5,2021-05-26,1701,Aqua,MODIS,92,6.03,288.3,47.1,N,2,iqr_outlier_or_duplicate
-2.57,121.3789,318.8,2.3,1.5,2021-05-26,1701,Aqua,MODIS,98,6.03,287.7,57.7,N,2,iqr_outlier_or_duplicate
1.6524,109.2701,339.7,1.7,1.3,2021-05-26,1839,Aqua,MODIS,100,6.03,289.9,95.6,N,0,iqr_outlier_or_duplicate
1.4503,109.1303,329.2,2.1,1.4,2021-05-27,1446,Terra,MODIS,100,6.03,291.3,78.8,N,0,iqr_outlier_or_duplicate
-2.565,121.3784,312.2,4.1,1.9,2021-05-28,1649,Aqua,MODIS,78,6.03,283.4,105.2,N,2,iqr_outlier_or_duplicate
-2.5793,121.3839,313.6,4.1,1.9,2021-05-28,1649,Aqua,MODIS,82,6.03,283.5,113.8,N,2,iqr_outlier_or_duplicate
-2.5753,121.3795,345.9,1.1,1.1,2021-05-29,212,Terra,MODIS,71,6.03,301.0,57.5,D,2,iqr_outlier_or_duplicate
-2.5775,121.3832,353.8,1.9,1.3,2021-05-29,509,Aqua,MODIS,97,6.03,300.3,161.3,D,2,iqr_outlier_or_duplicate
-2.5798,121.3669,328.1,1.9,1.3,2021-05-29,509,Aqua,MODIS,84,6.03,298.0,52.4,D,2,iqr_outlier_or_duplicate
-3.7874,103.686,304.5,1.0,1.0,2021-05-29,648,Aqua,MODIS,17,6.03,275.8,3.6,D,0,iqr_outlier_or_duplicate
-2.5729,121.38,337.3,1.1,1.1,2021-05-29,1432,Terra,MODIS,100,6.03,289.9,46.5,N,2,iqr_outlier_or_duplicate
-2.5697,121.3853,347.7,1.0,1.0,2021-05-29,1732,Aqua,MODIS,100,6.03,292.1,59.7,N,2,iqr_outlier_or_duplicate
-7.5443,138.5748,314.5,1.3,1.1,2021-05-30,412,Aqua,MODIS,75,6.03,280.7,16.4,D,0,iqr_outlier_or_duplicate
-4.0886,114.6688,342.5,1.1,1.0,2021-05-30,552,Aqua,MODIS,91,6.03,301.1,44.3,D,0,iqr_outlier_or_duplicate
-3.4969,105.7995,355.3,1.0,1.0,2021-05-31,635,Aqua,MODIS,98,6.03,293.1,68.8,D,0,iqr_outlier_or_duplicate
-2.6506,121.7192,311.5,1.2,1.1,2021-06-01,540,Aqua,MODIS,35,6.03,275.3,12.7,D,0,iqr_outlier_or_duplicate
-2.6494,121.7136,310.4,1.2,1.1,2021-06-01,540,Aqua,MODIS,33,6.03,276.5,13.0,D,0,iqr_outlier_or_duplicate
-2.5746,121.3815,323.2,3.1,1.7,2021-06-02,148,Terra,MODIS,81,6.03,292.6,94.1,D,2,iqr_outlier_or_duplicate
-2.5764,121.387,323.5,3.1,1.7,2021-06-02,148,Terra,MODIS,81,6.03,292.8,96.4,D,2,iqr_outlier_or_duplicate
-4.4242,105.689,306.1,1.3,1.1,2021-06-02,623,Aqua,MODIS,34,6.03,275.7,6.2,D,0,iqr_outlier_or_duplicate
-2.5727,121.3777,334.2,1.5,1.2,2021-06-02,1408,Terra,MODIS,100,6.03,291.5,59.4,N,2,iqr_outlier_or_duplicate
-2.5701,121.3839,355.0,1.8,1.3,2021-06-02,1708,Aqua,MODIS,100,6.03,287.1,170.3,N,2,iqr_outlier_or_duplicate
-2.5754,121.3898,354.6,1.8,1.3,2021-06-02,1708,Aqua,MODIS,100,6.03,288.2,168.2,N,2,iqr_outlier_or_duplicate
-2.5732,121.3747,323.9,1.8,1.3,2021-06-02,1708,Aqua,MODIS,100,6.03,285.8,51.2,N,2,iqr_outlier_or_duplicate
-2.5724,121.399,321.4,1.8,1.3,2021-06-02,1708,Aqua,MODIS,100,6.03,286.9,45.7,N,2,iqr_outlier_or_duplicate
-2.572,121.3798,345.7,1.2,1.1,2021-06-03,230,Terra,MODIS,71,6.03,301.3,60.5,D,2,iqr_outlier_or_duplicate
-3.1517,120.1989,345.2,1.1,1.1,2021-06-03,528,Aqua,MODIS,93,6.03,300.9,55.4,D,0,iqr_outlier_or_duplicate
-2.7488,110.8664,331.9,1.4,1.2,2021-06-03,1451,Terra,MODIS,100,6.03,295.9,48.2,N,0,iqr_outlier_or_duplicate
-2.5826,121.3729,347.3,1.4,1.2,2021-06-05,515,Aqua,MODIS,94,6.03,296.1,85.0,D,2,iqr_outlier_or_duplicate
-2.5759,121.3784,356.1,1.4,1.2,2021-06-05,515,Aqua,MODIS,98,6.03,296.6,119.5,D,2,iqr_outlier_or_duplicate
-2.5809,121.3854,359.6,1.4,1.2,2021-06-05,515,Aqua,MODIS,99,6.03,295.4,133.0,D,2,iqr_outlier_or_duplicate
-3.0954,103.9371,336.7,1.3,1.1,2021-06-05,654,Aqua,MODIS,77,6.03,287.5,47.9,D,0,iqr_outlier_or_duplicate
-3.1055,103.9386,348.6,1.3,1.1,2021-06-05,654,Aqua,MODIS,95,6.03,296.3,78.3,D,0,iqr_outlier_or_duplicate
-2.5741,121.3834,353.1,1.2,1.1,2021-06-05,1738,Aqua,MODIS,100,6.03,291.5,89.1,N,2,iqr_outlier_or_duplicate
-8.1098,112.9355,300.7,1.6,1.3,2021-06-05,1740,Aqua,MODIS,32,6.03,280.5,13.8,N,1,iqr_outlier_or_duplicate
-2.9505,111.0254,336.1,1.4,1.2,2021-06-06,559,Aqua,MODIS,87,6.03,295.3,46.0,D,0,iqr_outlier_or_duplicate
-2.5867,121.3726,305.2,4.4,1.9,2021-06-06,1343,Terra,MODIS,17,6.03,285.2,68.5,N,2,iqr_outlier_or_duplicate
-2.5707,121.3783,317.3,4.4,1.9,2021-06-06,1343,Terra,MODIS,93,6.03,285.3,143.4,N,2,iqr_outlier_or_duplicate
-2.5692,121.3714,310.1,4.4,1.9,2021-06-06,1343,Terra,MODIS,45,6.03,285.0,91.3,N,2,iqr_outlier_or_duplicate
-2.5875,121.3789,331.5,2.5,1.5,2021-06-07,503,Aqua,MODIS,84,6.03,291.9,96.4,D,2,iqr_outlier_or_duplicate
-2.6633,102.9315,361.6,1.0,1.0,2021-06-07,642,Aqua,MODIS,100,6.03,299.9,85.4,D,0,iqr_outlier_or_duplicate
-1.674,120.0581,303.3,1.0,1.0,2021-06-10,534,Aqua,MODIS,49,6.03,273.6,5.4,D,0,iqr_outlier_or_duplicate
1.4958,127.6387,304.2,1.0,1.0,2021-06-11,1700,Aqua,MODIS,59,6.03,280.3,8.4,N,1,iqr_outlier_or_duplicate
-4.5748,105.4797,335.8,1.4,1.2,2021-06-13,308,Terra,MODIS,88,6.03,296.0,48.8,D,0,iqr_outlier_or_duplicate
-2.5795,121.3807,318.9,1.1,1.1,2021-06-14,212,Terra,MODIS,79,6.03,272.8,21.9,D,2,iqr_outlier_or_duplicate
-2.581,121.3905,303.0,1.1,1.1,2021-06-14,212,Terra,MODIS,54,6.03,273.1,8.1,D,2,iqr_outlier_or_duplicate
-7.542,110.4417,312.0,1.0,1.0,2021-06-15,1514,Terra,MODIS,77,6.03,276.9,15.1,N,1,iqr_outlier_or_duplicate
-9.817,120.5002,333.9,1.6,1.2,2021-06-16,202,Terra,MODIS,86,6.03,302.1,52.5,D,0,iqr_outlier_or_duplicate
-3.6496,138.294,322.4,2.0,1.4,2021-06-17,401,Aqua,MODIS,81,6.03,290.2,52.5,D,0,iqr_outlier_or_duplicate
-3.0957,113.92,308.2,1.8,1.3,2021-06-17,540,Aqua,MODIS,60,6.03,280.2,15.0,D,0,iqr_outlier_or_duplicate
-3.0934,113.9362,314.8,1.8,1.3,2021-06-17,540,Aqua,MODIS,68,6.03,280.3,25.9,D,0,iqr_outlier_or_duplicate
-0.5851,117.3836,344.8,1.0,1.0,2021-06-17,541,Aqua,MODIS,81,6.03,294.6,50.7,D,0,iqr_outlier_or_duplicate
-7.5428,110.4371,301.4,1.1,1.1,2021-06-17,1502,Terra,MODIS,41,6.03,280.7,7.8,N,1,iqr_outlier_or_duplicate
-8.2717,118.4623,319.9,3.5,1.8,2021-06-18,621,Aqua,MODIS,0,6.03,295.6,58.5,D,0,iqr_outlier_or_duplicate
-2.5784,121.3812,339.1,1.5,1.2,2021-06-18,1408,Terra,MODIS,100,6.03,279.8,74.9,N,2,iqr_outlier_or_duplicate
-9.3983,119.4518,313.7,1.1,1.1,2021-06-19,232,Terra,MODIS,50,6.03,279.6,10.5,D,0,iqr_outlier_or_duplicate
-2.5772,121.3827,358.8,1.0,1.0,2021-06-21,218,Terra,MODIS,99,6.03,290.7,80.3,D,2,iqr_outlier_or_duplicate
-2.5021,133.0697,316.6,2.9,1.6,2021-06-21,515,Aqua,MODIS,58,6.03,289.8,45.5,D,0,iqr_outlier_or_duplicate
-3.0176,105.4038,308.5,1.7,1.3,2021-06-21,654,Aqua,MODIS,26,6.03,280.1,12.0,D,0,iqr_outlier_or_duplicate
-2.5765,121.3878,336.9,1.2,1.1,2021-06-21,1738,Aqua,MODIS,100,6.03,289.9,49.3,N,2,iqr_outlier_or_duplicate
-2.5794,121.3854,321.1,2.4,1.5,2021-06-22,558,Aqua,MODIS,75,6.03,285.0,52.2,D,2,iqr_outlier_or_duplicate
-2.578,121.3697,322.4,2.4,1.5,2021-06-22,558,Aqua,MODIS,80,6.03,284.7,62.0,D,2,iqr_outlier_or_duplicate
-2.5819,121.3688,312.8,4.4,1.9,2021-06-22,1343,Terra,MODIS,80,6.03,286.4,101.2,N,2,iqr_outlier_or_duplicate
-2.5834,121.3752,316.5,4.4,1.9,2021-06-22,1343,Terra,MODIS,91,6.03,286.5,123.1,N,2,iqr_outlier_or_duplicate
1.986,117.3618,312.1,4.3,1.9,2021-06-23,505,Aqua,MODIS,53,6.03,290.9,52.9,D,0,iqr_outlier_or_duplicate
-3.3482,103.9681,307.9,1.0,1.0,2021-06-23,642,Aqua,MODIS,0,6.03,280.4,4.7,D,0,iqr_outlier_or_duplicate
-3.3469,103.977,308.2,1.0,1.0,2021-06-23,642,Aqua,MODIS,51,6.03,281.1,4.8,D,0,iqr_outlier_or_duplicate
-0.4298,103.1363,324.1,1.0,1.0,2021-06-23,642,Aqua,MODIS,79,6.03,276.2,20.5,D,0,iqr_outlier_or_duplicate
-0.4311,103.1274,331.7,1.0,1.0,2021-06-23,642,Aqua,MODIS,85,6.03,276.2,29.5,D,0,iqr_outlier_or_duplicate
-8.5784,121.3882,321.7,3.2,1.7,2021-06-24,250,Terra,MODIS,0,6.03,292.4,64.9,D,0,iqr_outlier_or_duplicate
-8.5764,121.3834,316.5,3.2,1.7,2021-06-24,250,Terra,MODIS,0,6.03,292.3,48.5,D,0,iqr_outlier_or_duplicate
-4.4702,105.3834,359.3,1.1,1.0,2021-06-25,629,Aqua,MODIS,99,6.03,298.5,86.0,D,0,iqr_outlier_or_duplicate
-2.5728,121.3813,345.6,1.4,1.2,2021-06-25,1714,Aqua,MODIS,100,6.03,290.0,83.2,N,2,iqr_outlier_or_duplicate
-2.5746,121.3931,333.0,1.4,1.2,2021-06-25,1714,Aqua,MODIS,100,6.03,290.5,49.9,N,2,iqr_outlier_or_duplicate
-2.5761,121.3864,370.1,1.4,1.2,2021-06-25,1714,Aqua,MODIS,100,6.03,290.9,184.0,N,2,iqr_outlier_or_duplicate
0.6842,102.7746,305.8,1.6,1.2,2021-06-27,319,Terra,MODIS,27,6.03,278.2,9.9,D,0,iqr_outlier_or_duplicate
0.6862,102.7606,306.4,1.6,1.2,2021-06-27,319,Terra,MODIS,28,6.03,279.6,11.1,D,0,iqr_outlier_or_duplicate
-2.5713,121.3832,348.7,1.0,1.0,2021-06-28,224,Terra,MODIS,95,6.03,294.7,56.8,D,2,iqr_outlier_or_duplicate
-2.5803,121.3819,346.2,1.0,1.0,2021-06-28,224,Terra,MODIS,94,6.03,289.9,51.4,D,2,iqr_outlier_or_duplicate
-3.1259,103.9388,308.2,1.7,1.3,2021-06-28,700,Aqua,MODIS,51,6.03,278.5,15.5,D,0,iqr_outlier_or_duplicate
-2.5711,121.3909,333.0,1.5,1.2,2021-06-28,1744,Aqua,MODIS,100,6.03,290.0,58.9,N,2,iqr_outlier_or_duplicate
-8.271,118.4997,341.8,1.0,1.0,2021-07-01,551,Aqua,MODIS,90,6.03,307.3,35.3,D,0,iqr_outlier_or_duplicate
-7.5389,110.4396,300.6,1.1,1.0,2021-07-01,1817,Aqua,MODIS,19,6.03,279.5,6.4,N,1,iqr_outlier_or_duplicate
-7.5445,110.442,308.7,1.1,1.1,2021-07-01,1817,Aqua,MODIS,75,6.03,280.2,13.0,N,1,iqr_outlier_or_duplicate
-10.0335,120.8146,315.8,4.7,2.0,2021-07-02,455,Aqua,MODIS,0,6.03,293.8,74.2,D,0,iqr_outlier_or_duplicate
-8.5704,121.3629,322.1,2.4,1.5,2021-07-03,244,Terra,MODIS,68,6.03,301.0,48.1,D,0,iqr_outlier_or_duplicate
1.3876,101.655,312.2,4.1,1.9,2021-07-03,420,Terra,MODIS,68,6.03,290.6,50.5,D,0,iqr_outlier_or_duplicate
1.3835,101.6473,311.6,4.1,1.9,2021-07-03,420,Terra,MODIS,66,6.03,290.5,48.5,D,0,iqr_outlier_or_duplicate
1.3783,101.9648,310.8,4.3,1.9,2021-07-03,420,Terra,MODIS,59,6.03,289.9,46.3,D,0,iqr_outlier_or_duplicate
-0.66,116.8728,306.0,1.1,1.0,2021-07-03,541,Aqua,MODIS,36,6.03,279.9,6.0,D,0,iqr_outlier_or_duplicate
-8.1128,112.9303,300.8,1.1,1.0,2021-07-03,1804,Aqua,MODIS,34,6.03,278.5,8.0,N,1,iqr_outlier_or_duplicate
-4.5032,105.4435,349.2,1.0,1.0,2021-07-04,326,Terra,MODIS,95,6.03,296.0,57.9,D,0,iqr_outlier_or_duplicate
